t,x,y,z,dx_dt,dy_dt,dz_dt
7.180718071807181246e+00,-1.578634277417273024e+00,1.472897058155650640e+00,2.843637795145717226e-02,-1.501333436107107788e+00,-1.284054865786142807e+00,-6.977995283068944010e-03
7.190719071907190951e+00,-1.593584257066173127e+00,1.459967457881677477e+00,2.836699560323925964e-02,-1.488334453484916775e+00,-1.301590765489837542e+00,-6.897072552051214389e-03
7.200720072007200656e+00,-1.608403362497284661e+00,1.446862958963740731e+00,2.829842175412794827e-02,-1.475161380717868731e+00,-1.319030770704536559e+00,-6.816280701234994632e-03
7.210721072107211249e+00,-1.623089857468333452e+00,1.433584530102673504e+00,2.823065509737288439e-02,-1.461815185200046496e+00,-1.336372951447798663e+00,-6.735624013258084686e-03
7.220722072207220954e+00,-1.637642015520433425e+00,1.420133159274375334e+00,2.816369429734680296e-02,-1.448296853571722220e+00,-1.353615383665558447e+00,-6.655106588485115715e-03
7.230723072307230659e+00,-1.652058120173564904e+00,1.406509853670026233e+00,2.809753799333916668e-02,-1.434607391663365483e+00,-1.370756149439559701e+00,-6.574732360814461440e-03
7.240724072407241252e+00,-1.666336465121876165e+00,1.392715639634290570e+00,2.803218480334111751e-02,-1.420747824437631701e+00,-1.387793337195017962e+00,-6.494505113886994696e-03
7.250725072507250957e+00,-1.680475354428820678e+00,1.378751562601500336e+00,2.796763332782161229e-02,-1.406719195929321931e+00,-1.404725041908520655e+00,-6.414428497689500519e-03
7.260726072607260662e+00,-1.694473102565572598e+00,1.364618687004717446e+00,2.790388206402747220e-02,-1.392522569068744831e+00,-1.421549365164629153e+00,-6.334505379613053488e-03
7.270727072707271255e+00,-1.708328034566959142e+00,1.350318096201645224e+00,2.784092938752657717e-02,-1.378159025589171804e+00,-1.438264415326630186e+00,-6.254737690012251994e-03
7.280728072807280959e+00,-1.722038486572305960e+00,1.335850892460228811e+00,2.777877375378484323e-02,-1.363629666214013714e+00,-1.454868308080260242e+00,-6.175127910375749485e-03
7.290729072907290664e+00,-1.735602805833353912e+00,1.321218196856844829e+00,2.771741359529259277e-02,-1.348935610452137501e+00,-1.471359166461984946e+00,-6.095678299601142713e-03
7.300730073007301257e+00,-1.749019350901704017e+00,1.306421149201282272e+00,2.765684732137167062e-02,-1.334077996522653908e+00,-1.487735121061447563e+00,-6.016390881831534809e-03
7.310731073107310962e+00,-1.762286491818773948e+00,1.291460907960128024e+00,2.759707331949934686e-02,-1.319057981279627478e+00,-1.503994310226748343e+00,-5.937267445832256074e-03
7.320732073207320667e+00,-1.775402610305417239e+00,1.276338650178094003e+00,2.753808995652108280e-02,-1.303876740134615186e+00,-1.520134880269798483e+00,-5.858309543803091879e-03
7.330733073307331260e+00,-1.788366099951191446e+00,1.261055571397303954e+00,2.747989557975230937e-02,-1.288535466977056343e+00,-1.536154985671730699e+00,-5.779518489615775856e-03
7.340734073407340965e+00,-1.801175366403281908e+00,1.245612885574533646e+00,2.742248851796908957e-02,-1.273035374092502670e+00,-1.552052789288375090e+00,-5.700895356466562092e-03
7.350735073507350670e+00,-1.813828827555093781e+00,1.230011824996387171e+00,2.736586708228768566e-02,-1.257377692078674780e+00,-1.567826462555816258e+00,-5.622440973934217379e-03
7.360736073607361263e+00,-1.826324914038552683e+00,1.214253641928781713e+00,2.731002966028620721e-02,-1.241563671589067885e+00,-1.583474185652796296e+00,-5.544156635343910899e-03
7.370737073707370968e+00,-1.838662067163917113e+00,1.198339600771636704e+00,2.725497435023630302e-02,-1.225594575121873087e+00,-1.598994147009589639e+00,-5.466041275651950526e-03
7.380738073807380673e+00,-1.850838743267229081e+00,1.182270991263491000e+00,2.720069957233798436e-02,-1.209471690835828950e+00,-1.614384545014530881e+00,-5.388096174782003311e-03
7.390739073907391266e+00,-1.862853410770305862e+00,1.166049117981609484e+00,2.714720358382271756e-02,-1.193196321565432205e+00,-1.629643587173983832e+00,-5.310321216789509746e-03
7.400740074007400970e+00,-1.874704551241034967e+00,1.149675303434770868e+00,2.709448463274939656e-02,-1.176769788067520306e+00,-1.644769490554080837e+00,-5.232716061217140835e-03
7.410741074107410675e+00,-1.886390659570919892e+00,1.133150887952807606e+00,2.704254095787833254e-02,-1.160193428910685887e+00,-1.659760481980358415e+00,-5.155280133912226725e-03
7.420742074207421268e+00,-1.897910244152615888e+00,1.116477229576160468e+00,2.699137078854529567e-02,-1.143468600364705656e+00,-1.674614798237383795e+00,-5.078012618009969392e-03
7.430743074307430973e+00,-1.909261827057464833e+00,1.099655703945430441e+00,2.694097234453555686e-02,-1.126596676289965959e+00,-1.689330686268378789e+00,-5.000912445085270441e-03
7.440744074407440678e+00,-1.920443944213042542e+00,1.082687704190920197e+00,2.689134383595787048e-02,-1.109579048026878123e+00,-1.703906403374858547e+00,-4.923978286475866328e-03
7.450745074507451271e+00,-1.931455145580692090e+00,1.065574640822186669e+00,2.684248346311852995e-02,-1.092417124285305130e+00,-1.718340217416254756e+00,-4.847208544780545747e-03
7.460746074607460976e+00,-1.942293995235630177e+00,1.048317941625101613e+00,2.679438952265235374e-02,-1.075112331147753952e+00,-1.732630406910609766e+00,-4.770602154970549069e-03
7.470747074707470681e+00,-1.952959071397614821e+00,1.030919051562702471e+00,2.674706056757989586e-02,-1.057666112130282388e+00,-1.746775261085074415e+00,-4.694159803881992055e-03
7.480748074807481274e+00,-1.963448966885485314e+00,1.013379432643411349e+00,2.670049510508120880e-02,-1.040079927748492450e+00,-1.760773080356802911e+00,-4.617881628365544389e-03
7.490749074907490979e+00,-1.973762289177675822e+00,9.957005638196021469e-01,2.665469172399714468e-02,-1.022355255543599295e+00,-1.774622176413755303e+00,-4.541768181265559701e-03
7.500750075007500683e+00,-1.983897660576911859e+00,9.778839408776436315e-01,2.660964910486746104e-02,-1.004493589982511148e+00,-1.788320872401383044e+00,-4.465820505663603557e-03
7.510751075107511276e+00,-1.993853718558189492e+00,9.599310762821763321e-01,2.656536557953726591e-02,-9.864964418617135911e-01,-1.801867503301754159e+00,-4.390036748980530312e-03
7.520752075207520981e+00,-2.003629115843435837e+00,9.418434990900714787e-01,2.652183937361361071e-02,-9.683653384636851102e-01,-1.815260416025421542e+00,-4.314414004292638216e-03
7.530753075307530686e+00,-2.013222520487263356e+00,9.236227548615444372e-01,2.647906882123553934e-02,-9.501018236827799557e-01,-1.828497969514954580e+00,-4.238949953486115252e-03
7.540754075407541279e+00,-2.022632616114716786e+00,9.052704055325345722e-01,2.643705220007973658e-02,-9.317074577326143192e-01,-1.841578535008209894e+00,-4.163641594263106649e-03
7.550755075507550984e+00,-2.031858102054368675e+00,8.867880292772186701e-01,2.639578778024267297e-02,-9.131838170574613223e-01,-1.854500496198924875e+00,-4.088485608777003844e-03
7.560756075607560689e+00,-2.040897693261927603e+00,8.681772202456092824e-01,2.635527416437941778e-02,-8.945324944099887210e-01,-1.867262249212805703e+00,-4.013480984330325407e-03
7.570757075707571282e+00,-2.049750120796184127e+00,8.494395886304678678e-01,2.631550985993364594e-02,-8.757550984904015623e-01,-1.879862203070090665e+00,-3.938625715833948826e-03
7.580758075807580987e+00,-2.058414131924135582e+00,8.305767605131397779e-01,2.627649336690582663e-02,-8.568532538800456289e-01,-1.892298779821507626e+00,-3.863917475212974573e-03
7.590759075907590692e+00,-2.066888490257833944e+00,8.115903777282821308e-01,2.623822322153472608e-02,-8.378286009498168152e-01,-1.904570414712177584e+00,-3.789353944153889264e-03
7.600760076007601285e+00,-2.075171975861483720e+00,7.924820976398828654e-01,2.620069799336399718e-02,-8.186827956332468625e-01,-1.916675556333507169e+00,-3.714932786013980248e-03
7.610761076107610990e+00,-2.083263385373721910e+00,7.732535929449623202e-01,2.616391628430748267e-02,-7.994175092292697959e-01,-1.928612666784729424e+00,-3.640651633633695816e-03
7.620762076207620694e+00,-2.091161532286528679e+00,7.539065517630814117e-01,2.612787674834817983e-02,-7.800344285114295673e-01,-1.940380221933912352e+00,-3.566508242053956224e-03
7.630763076307631287e+00,-2.098865247055457850e+00,7.344426774180561335e-01,2.609257808901630296e-02,-7.605352555070724607e-01,-1.951976711571846712e+00,-3.492500464509940006e-03
7.640764076407640992e+00,-2.106373377254712853e+00,7.148636883023713473e-01,2.605801905766028451e-02,-7.409217073600316006e-01,-1.963400639594238495e+00,-3.418626235715177542e-03
7.650765076507650697e+00,-2.113684787620686567e+00,6.951713175600802153e-01,2.602419830446877844e-02,-7.211955158645489972e-01,-1.974650524108670480e+00,-3.344882401651760873e-03
7.660766076607661290e+00,-2.120798360297224239e+00,6.753673130982295048e-01,2.599111449419617623e-02,-7.013584275924257261e-01,-1.985724897677578316e+00,-3.271265618506880024e-03
7.670767076707670995e+00,-2.127712995018634423e+00,6.554534374968933319e-01,2.595876634019468610e-02,-6.814122038370880041e-01,-1.996622307519255735e+00,-3.197772615794264306e-03
7.680768076807680700e+00,-2.134427609235047818e+00,6.354314678253182302e-01,2.592715256280104727e-02,-6.613586203881193226e-01,-2.007341315669984194e+00,-3.124399866857752173e-03
7.690769076907691293e+00,-2.140941138228160678e+00,6.153031954599815778e-01,2.589627191572708986e-02,-6.411994673757086538e-01,-2.017880499136164296e+00,-3.051143790767096853e-03
7.700770077007700998e+00,-2.147252535118796324e+00,5.950704257749067638e-01,2.586612329284963471e-02,-6.209365490677564159e-01,-2.028238449963815082e+00,-2.978001583509637396e-03
7.710771077107711591e+00,-2.153360771222449177e+00,5.747349782428661236e-01,2.583670557638114568e-02,-6.005716838192473039e-01,-2.038413775573876041e+00,-2.904970031175985179e-03
7.720772077207721296e+00,-2.159264836141255639e+00,5.542986862253809210e-01,2.580801768092353884e-02,-5.801067039063044772e-01,-2.048405098896179499e+00,-2.832045850194142567e-03
7.730773077307731000e+00,-2.164963737900098550e+00,5.337633968147995622e-01,2.578005856472956672e-02,-5.595434553795290977e-01,-2.058211058537138705e+00,-2.759225772538898003e-03
7.740774077407741594e+00,-2.170456502996281234e+00,5.131309705714500735e-01,2.575282721097640198e-02,-5.388837977824264547e-01,-2.067830308881991375e+00,-2.686506393168808238e-03
7.750775077507751298e+00,-2.175742176528304928e+00,4.924032813565333289e-01,2.572632262615010337e-02,-5.181296039826834843e-01,-2.077261520256998395e+00,-2.613884153744805428e-03
7.760776077607761003e+00,-2.180819822467360947e+00,4.715822163377072496e-01,2.570054386929864973e-02,-4.972827602070059028e-01,-2.086503379199819541e+00,-2.541355573360798425e-03
7.770777077707771596e+00,-2.185688523737096212e+00,4.506696757626636463e-01,2.567549003981500766e-02,-4.763451658024786539e-01,-2.095554588584563671e+00,-2.468917148295307618e-03
7.780778077807781301e+00,-2.190347382331725434e+00,4.296675727814666113e-01,2.565116027280726213e-02,-4.553187330542738942e-01,-2.104413867775432045e+00,-2.396565312316328855e-03
7.790779077907791006e+00,-2.194795519324414190e+00,4.085778331475251046e-01,2.562755370729814450e-02,-4.342053868548232387e-01,-2.113079952694909114e+00,-2.324296179623180914e-03
7.800780078007801599e+00,-2.199032075160614497e+00,3.874023952337127263e-01,2.560466952497899781e-02,-4.130070647586916999e-01,-2.121551596113871785e+00,-2.252105851696578620e-03
7.810781078107811304e+00,-2.203056209762320972e+00,3.661432098393903045e-01,2.558250694214875623e-02,-3.917257167815390573e-01,-2.129827567794442711e+00,-2.179990350436394886e-03
7.820782078207821009e+00,-2.206867102647845247e+00,3.448022400146156796e-01,2.556106520569696033e-02,-3.703633052203126330e-01,-2.137906654644921911e+00,-2.107945583561782188e-03
7.830783078307831602e+00,-2.210463952941023269e+00,3.233814607783177530e-01,2.554034362511630254e-02,-3.489218044034340660e-01,-2.145787660785359652e+00,-2.035967592209586563e-03
7.840784078407841307e+00,-2.213845979531263719e+00,3.018828589836638487e-01,2.552034156515376948e-02,-3.274032005488176078e-01,-2.153469407734530883e+00,-1.964052491656737010e-03
7.850785078507851011e+00,-2.217012421304510816e+00,2.803084332526117328e-01,2.550105841995859920e-02,-3.058094916725703216e-01,-2.160950734653988459e+00,-1.892196267224199868e-03
7.860786078607861604e+00,-2.219962537213960196e+00,2.586601937541027074e-01,2.548249362904481466e-02,-2.841426873831475186e-01,-2.168230498463139533e+00,-1.820394896828336773e-03
7.870787078707871309e+00,-2.222695606370343580e+00,2.369401620028710465e-01,2.546464667391208636e-02,-2.624048086767831189e-01,-2.175307573969769592e+00,-1.748644321176440197e-03
7.880788078807881014e+00,-2.225210928026652546e+00,2.151503705596205795e-01,2.544751706091782223e-02,-2.405978876205384087e-01,-2.182180853914728491e+00,-1.676940302330592880e-03
7.890789078907891607e+00,-2.227507821889986417e+00,1.932928630368072886e-01,2.543110434675336165e-02,-2.187239673835606468e-01,-2.188849249282625031e+00,-1.605278628187711831e-03
7.900790079007901312e+00,-2.229585628190666302e+00,1.713696938776695100e-01,2.541540813230691240e-02,-1.967851020099764259e-01,-2.195311689415132328e+00,-1.533655060541094795e-03
7.910791079107911017e+00,-2.231443707788104192e+00,1.493829281697521272e-01,2.540042806152741431e-02,-1.747833562312795519e-01,-2.201567122154153733e+00,-1.462065323726002841e-03
7.920792079207921610e+00,-2.233081442143910689e+00,1.273346413459279236e-01,2.538616381695143337e-02,-1.527208051628793639e-01,-2.207614513874724960e+00,-1.390505063482622150e-03
7.930793079307931315e+00,-2.234498233510845200e+00,1.052269190697978640e-01,2.537261512241191161e-02,-1.305995341922097652e-01,-2.213452849696885494e+00,-1.318969868327884987e-03
7.940794079407941020e+00,-2.235693505117684055e+00,8.306185711759547785e-02,2.535978174561123039e-02,-1.084216388632067152e-01,-2.219081133694165153e+00,-1.247455289849042082e-03
7.950795079507951613e+00,-2.236666701231830423e+00,6.084156115566045908e-02,2.534766349662608692e-02,-8.618922465228653906e-02,-2.224498389000698406e+00,-1.175956827701829521e-03
7.960796079607961317e+00,-2.237417287209578109e+00,3.856814651201578847e-02,2.533626023205625202e-02,-6.390440674407203703e-02,-2.229703657907174730e+00,-1.104469959163856263e-03
7.970797079707971022e+00,-2.237944749504662934e+00,1.624373791546383783e-02,2.532557186192013060e-02,-4.156930977738396843e-02,-2.234696001921570030e+00,-1.032990189531901581e-03
7.980798079807981615e+00,-2.238248595918907569e+00,-6.129530576897537775e-03,2.531559834060994815e-02,-1.918606776371241038e-02,-2.239474502034286996e+00,-9.615129821939349952e-04
7.990799079907991320e+00,-2.238328355698974814e+00,-2.854951577192044176e-02,2.530633966797994627e-02,3.243176103940495492e-03,-2.244038258853358947e+00,-8.900337652749668038e-04
8.000800080008001913e+00,-2.238183579595037553e+00,-5.101406556152901506e-02,2.529779589173228663e-02,2.571626966979672843e-02,-2.248386392707343528e+00,-8.185479476960078049e-04
8.010801080108011618e+00,-2.237813839676825012e+00,-7.352101931329663165e-02,2.528996709570389967e-02,4.823105221759273198e-02,-2.252518043539484260e+00,-7.470508172499334965e-04
8.020802080208021323e+00,-2.237218729732453060e+00,-9.606820784814390501e-02,2.528285341298519909e-02,7.078535443515870940e-02,-2.256432371302081741e+00,-6.755376506261956404e-04
8.030803080308031028e+00,-2.236397865408924712e+00,-1.186534536012422009e-01,2.527645502832075869e-02,9.337699857292144912e-02,-2.260128556129173294e+00,-6.040037318695290480e-04
8.040804080408040733e+00,-2.235350884213338496e+00,-1.412745708817620405e-01,2.527077217482321531e-02,1.160037987069388321e-01,-2.263605798389690893e+00,-5.324443222372299278e-04
8.050805080508050438e+00,-2.234077445602851597e+00,-1.639293660698472044e-01,2.526580513463897934e-02,1.386635609352082354e-01,-2.266863318816821238e+00,-4.608546637358268416e-04
8.060806080608061919e+00,-2.232577231072369717e+00,-1.866156378153369932e-01,2.526155423971799402e-02,1.613540835756190062e-01,-2.269900358635437154e+00,-3.892299834866441710e-04
8.070807080708071624e+00,-2.230849944239956528e+00,-2.093311772382119851e-01,2.525801987268759541e-02,1.840731573655243758e-01,-2.272716179687598981e+00,-3.175654989161225128e-04
8.080808080808081328e+00,-2.228895310920286033e+00,-2.320737681367227856e-01,2.525520246736997695e-02,2.068185656693528052e-01,-2.275310064547630517e+00,-2.458564198722368310e-04
